image_id,dataset,category,split,image_path
mvtec_22e3af36b4a0a872,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/251.png
mvtec_49770512860ca562,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/252.png
mvtec_99353507f6b1b377,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/253.png
mvtec_c67c4122fc218a40,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/254.png
mvtec_b0293ef1b08020c5,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/255.png
mvtec_f6f6566bec69cb09,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/256.png
mvtec_5cf8d3ab3eb06b38,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/257.png
mvtec_ec6ed92fac6fdb6e,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/258.png
mvtec_51fe88684bcd1d94,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/259.png
mvtec_a140da29780e2fac,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/260.png
mvtec_1377a1676ea3a68c,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/261.png
mvtec_a234abd948d6385d,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/262.png
mvtec_c86030e6b0242bee,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/263.png
mvtec_a207ac7438aa48ba,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/264.png
mvtec_a29d866efb4c4e97,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/265.png
mvtec_59d4eefa73ef107e,mvtec,pill,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/266.png
mvtec_4a1a458584370a8d,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/000.png
mvtec_f65b0f4d34ec80b2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/001.png
mvtec_3422a393e59d79a9,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/002.png
mvtec_d43ceccb0d2c9665,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/003.png
mvtec_c4c36e5262722782,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/004.png
mvtec_349bfdf78f2e9bad,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/005.png
mvtec_32b741109cbd6a08,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/006.png
mvtec_098b75b99c652d37,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/007.png
mvtec_a2a869983b3490f9,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/008.png
mvtec_7fc920a7a8325cbc,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/009.png
mvtec_86038b7a496572bd,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/010.png
mvtec_9914b3881462b77f,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/011.png
mvtec_5575468c1c925749,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/012.png
mvtec_bfc90973a3fe46ea,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/013.png
mvtec_b75f721ffc2a4fc6,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/014.png
mvtec_f1088a96f2b9ae15,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/015.png
mvtec_b5d74f236067352b,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/016.png
mvtec_025f19c5339088a2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/017.png
mvtec_c9fe39861a902971,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/018.png
mvtec_ca364c685819455b,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/019.png
mvtec_8a292edf73acae42,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/020.png
mvtec_558e9a9b3a8d92aa,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/021.png
mvtec_ad488d4959f0cafc,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/022.png
mvtec_c0d6dcb43b45706b,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/023.png
mvtec_6a289855731a2e91,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/024.png
mvtec_1008d4d05fde21c4,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/good/025.png
mvtec_fe81b3123db055f3,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/000.png
mvtec_9df933cfe1012d99,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/001.png
mvtec_a1091e72bbbe8914,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/002.png
mvtec_35cd6326096c205c,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/003.png
mvtec_e388c3dc8734bcd9,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/004.png
mvtec_e3b26ab30b5b4060,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/005.png
mvtec_dc139805f7f58a05,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/006.png
mvtec_930c382dd88914a6,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/007.png
mvtec_934a90d0f2d3c00a,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/008.png
mvtec_ce4292edef62f70a,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/009.png
mvtec_ba1875ae5b5e848a,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/010.png
mvtec_91e37e6e7a5f2fb1,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/011.png
mvtec_bc9266d61f005d71,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/012.png
mvtec_8b4c1b922b65bf7e,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/013.png
mvtec_4429062c1586395c,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/014.png
mvtec_517c8c5c02713ad2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/015.png
mvtec_40fecd746e5b6731,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/016.png
mvtec_e0064f0a6b04a037,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/017.png
mvtec_dfbbd6b79d657116,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/018.png
mvtec_54f7d3d570b13ce2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/019.png
mvtec_84fa69b43c165f35,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/020.png
mvtec_ab8189bd44603dfe,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/021.png
mvtec_88dcc05c92273c67,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/022.png
mvtec_eb4f7be5374427ad,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/023.png
mvtec_f2f97cbd00e689a5,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/color/024.png
mvtec_c593282ed1282cef,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/000.png
mvtec_cfeaebf68fd26fd4,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/001.png
mvtec_b9194fbfd8890060,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/002.png
mvtec_7eca824dada7aa8d,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/003.png
mvtec_19bc39103dd67f07,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/004.png
mvtec_2487f339ecbeaf37,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/005.png
mvtec_d82dcedf19a1b916,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/006.png
mvtec_d7c7ddf9a958fba7,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/007.png
mvtec_4c20c18a3decd1d7,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/008.png
mvtec_4268bca73cf1e764,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/009.png
mvtec_9f3c8f3f10ae4007,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/010.png
mvtec_46afcbce395cad69,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/011.png
mvtec_8557fed66643a12d,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/012.png
mvtec_1ece6ba06e6b1b42,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/013.png
mvtec_0d8230c130940351,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/014.png
mvtec_a45929bab462c07d,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/015.png
mvtec_1a63fcb82082d8b9,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/combined/016.png
mvtec_f0df2bb3f657193f,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/000.png
mvtec_ba2b182060234965,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/001.png
mvtec_425c6efa6f3abe02,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/002.png
mvtec_08ce774be51cabc9,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/003.png
mvtec_298ca481cc525f62,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/004.png
mvtec_025d6340f5e84ff2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/005.png
mvtec_809273be2db91cfa,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/006.png
mvtec_ea837fbb22f57b32,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/007.png
mvtec_eae64817bbea32bb,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/008.png
mvtec_838d2444ff6de0f2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/009.png
mvtec_265169a533aab6f2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/010.png
mvtec_8d56ab5f1bd2e2db,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/011.png
mvtec_32a5818e287d63a4,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/012.png
mvtec_c3bfa48a5a0dd7b7,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/013.png
mvtec_1235dddddcf266a5,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/014.png
mvtec_add5ff48a3ab3705,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/015.png
mvtec_790db09ab75fb69f,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/016.png
mvtec_c86a6559239999e0,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/017.png
mvtec_4baa768bcc636ce3,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/018.png
mvtec_2742c65d0b330cc0,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/019.png
mvtec_b89f7149d25f9156,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/contamination/020.png
mvtec_72f2d16457ba41da,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/000.png
mvtec_b142e068b6181694,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/001.png
mvtec_4e7e0db37ec0e55b,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/002.png
mvtec_b72e82645d77c97e,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/003.png
mvtec_e4aac49e70ee86b5,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/004.png
mvtec_9cc2e385290166a6,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/005.png
mvtec_01c82e8fdb6aba23,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/006.png
mvtec_02136bd7e6a4a7dc,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/007.png
mvtec_67b5ee5422869335,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/008.png
mvtec_1ada783917d741d4,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/009.png
mvtec_e22ec128df620b81,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/010.png
mvtec_6945d45d0c713610,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/011.png
mvtec_bb78bb63c2c05d27,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/012.png
mvtec_125be29d3a824922,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/013.png
mvtec_d866542bb3b5826b,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/014.png
mvtec_5aee5f050d3e1490,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/015.png
mvtec_d76b773f877fe0a1,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/016.png
mvtec_b603c60758b6faa2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/017.png
mvtec_713436894296f4a2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/018.png
mvtec_872589af133dd8fd,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/019.png
mvtec_1fdfb616998801c6,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/020.png
mvtec_3a409f034539a5bc,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/021.png
mvtec_8ea7f24267c72a2e,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/022.png
mvtec_e3c8c37cc5a53e00,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/023.png
mvtec_1d5c7fc4bd764cdb,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/024.png
mvtec_d8a1c553d0505acf,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/crack/025.png
mvtec_5684ac01817d3973,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/000.png
mvtec_693bf21e8670ef7a,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/001.png
mvtec_0773822beea415aa,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/002.png
mvtec_982842d2a5589475,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/003.png
mvtec_b641425351b521f7,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/004.png
mvtec_4099d49c991404bc,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/005.png
mvtec_4a2371ba4c49e36c,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/006.png
mvtec_45615d97114a2ff1,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/007.png
mvtec_43b2b9e8fa8d11f4,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/008.png
mvtec_29ab15a63688008a,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/009.png
mvtec_d7fb23a714316bb0,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/010.png
mvtec_b8fb09cabf9d2a6e,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/011.png
mvtec_ef99c4573dbe3fc8,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/012.png
mvtec_dd7109c54344f65c,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/013.png
mvtec_6abc55a6d3b83802,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/014.png
mvtec_c5132ec132fa5623,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/015.png
mvtec_d1f516f141ba5f5c,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/016.png
mvtec_b980ae2876eb39ff,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/017.png
mvtec_65d070c2228cfa84,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/faulty_imprint/018.png
mvtec_dccfd0effcfe644d,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/000.png
mvtec_2aee1497f20bc617,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/001.png
mvtec_2bb4244813c9fb00,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/002.png
mvtec_1b7ed1da76ea3d9d,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/003.png
mvtec_a31f79dc6a2977c4,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/004.png
mvtec_5b78df6b30bdc5a6,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/005.png
mvtec_47c9aecb127d0678,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/006.png
mvtec_7759b5b4fdb70777,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/007.png
mvtec_96066ddb43dae823,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/pill_type/008.png
mvtec_193db2bc97e32431,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/000.png
mvtec_deec475aba2601ea,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/001.png
mvtec_06fbb745abca0e48,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/002.png
mvtec_6c396c4e7e01bf3e,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/003.png
mvtec_5f55e63078382dca,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/004.png
mvtec_20cc2296556db82f,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/005.png
mvtec_34ccee6366c5631e,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/006.png
mvtec_3f587e1166d2bd3c,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/007.png
mvtec_fbe1622985904b63,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/008.png
mvtec_ac8a01e3c34bae84,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/009.png
mvtec_7cf54f04d5fdc00c,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/010.png
mvtec_20e81a6bbea1e22d,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/011.png
mvtec_ae903b52d494f3a8,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/012.png
mvtec_ebfb8dbc460b3918,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/013.png
mvtec_68c79cae2a5a0a2b,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/014.png
mvtec_697ba304749899e2,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/015.png
mvtec_239da735ec72fa0f,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/016.png
mvtec_eabb302237110f05,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/017.png
mvtec_c9cafae458ccd9ea,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/018.png
mvtec_48eb254dbcb871b1,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/019.png
mvtec_5b00777bc1693617,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/020.png
mvtec_5db77545f23fcc71,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/021.png
mvtec_06a260c110913291,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/022.png
mvtec_15286dfdbb054e81,mvtec,pill,test,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/test/scratch/023.png
mvtec_e58d8e0bb14d0753,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/000.png
mvtec_919dc793c81d1da8,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/001.png
mvtec_0490025abc8e5968,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/002.png
mvtec_4ca6d37299596c31,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/003.png
mvtec_9df7e1a1abd646d9,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/004.png
mvtec_2f74869277e8b7e5,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/005.png
mvtec_f990643a3e1220fd,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/006.png
mvtec_ca4a8573bbe11d41,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/007.png
mvtec_e231834f7025caac,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/008.png
mvtec_56fb9c053c3630f5,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/009.png
mvtec_604cab9fbadec066,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/010.png
mvtec_0cc8137dd202cccd,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/011.png
mvtec_044270759094486d,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/012.png
mvtec_b1eae1f93f63bfe7,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/013.png
mvtec_626d6bd8834730b6,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/014.png
mvtec_8f631d74c4fdf02a,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/015.png
mvtec_08a914b348da4e37,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/016.png
mvtec_a5402648c66b00cc,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/017.png
mvtec_07043d25e46d5d54,mvtec,screw,train,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/018.png
