image_id,dataset,category,split,image_path
visa_d39ede5df8a0bc1e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0903.JPG
visa_4b81ca868e5e1f0d,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0888.JPG
visa_0775c7ba435d732c,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0616.JPG
visa_fb7f99c0988bddc1,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0563.JPG
visa_dd9ac36983140cee,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0567.JPG
visa_47057de3dc360ee4,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0005.JPG
visa_69a2e119c641083b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0719.JPG
visa_5820c4464769c6f6,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0231.JPG
visa_0c4512204c89b4db,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0556.JPG
visa_6dc29cf0b01ee4d7,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0950.JPG
visa_c238458538c98502,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0932.JPG
visa_d5807ca1b9463736,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0554.JPG
visa_855c3d8cb6ce9319,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0512.JPG
visa_593f83c4a514ea31,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0050.JPG
visa_5bc91ddfdf78c3af,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0345.JPG
visa_bfdde5cf20240cc3,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0769.JPG
visa_ffa6eee676984b60,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0230.JPG
visa_a9a480f76d18315e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0692.JPG
visa_78f7032ee2b35930,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0165.JPG
visa_bba220413129bef8,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0502.JPG
visa_33a54a5cd16778f2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0614.JPG
visa_12d4ee870519aeb3,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0605.JPG
visa_647c3d0b62b65f71,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0072.JPG
visa_87cbdc65a99dcb0f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0780.JPG
visa_ca71d7d3240b39d9,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0980.JPG
visa_e61b8cad901acf2a,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0313.JPG
visa_0e71a407d9b6ce73,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0582.JPG
visa_4759a07782035dbb,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0731.JPG
visa_844ca2a5b8897822,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0593.JPG
visa_2bdd5d4850a0c84b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0374.JPG
visa_7b4fcfce16984d86,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0626.JPG
visa_6eceb8a04b41eafd,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0432.JPG
visa_a90c4d33d2fa3527,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0851.JPG
visa_a62ce5b53a61f880,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0589.JPG
visa_3d2589125b8a6586,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0264.JPG
visa_abf045630c41852d,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0290.JPG
visa_a7975002e4492a31,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0893.JPG
visa_7cc55e0f110fdf9c,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0853.JPG
visa_783ec72d32a6e81f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0327.JPG
visa_528770570ed2176b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0885.JPG
visa_29e3e34ca02126bf,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0406.JPG
visa_e3be89bc8df612c2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0737.JPG
visa_fc90e0bcfffb191e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0404.JPG
visa_1349ac983d97e9c1,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0190.JPG
visa_1a83fcaecac5d2e3,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0727.JPG
visa_dfb42f7d0a0fa10f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0671.JPG
visa_f722da4a83e094b4,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0348.JPG
visa_07d2bda31c77b3df,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0594.JPG
visa_c26b7ec1176677b5,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0496.JPG
visa_308b8757a7e05694,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0341.JPG
visa_648f50bcac05ff3a,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0247.JPG
visa_aeaec60dc85bf95d,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0929.JPG
visa_cf8bf4be414064cd,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0550.JPG
visa_e61a4d1fe7d13b48,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0832.JPG
visa_2c96de4112fa31ea,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0021.JPG
visa_9d79d97db1d8cea2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0604.JPG
visa_552e85c92f1c4ab0,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0875.JPG
visa_e28c16e3e6f59028,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0653.JPG
visa_52b7afd6d6261783,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0117.JPG
visa_4514b13a4e260c08,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0492.JPG
visa_023652b79eec8fec,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0138.JPG
visa_d42684740f9670f5,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0781.JPG
visa_67e9e3adf7f733fc,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0772.JPG
visa_bef48337f1693c23,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0928.JPG
visa_81b5dee80faf1d72,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0350.JPG
visa_f71426fc4d2c7498,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0774.JPG
visa_41919117dab5ec71,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0891.JPG
visa_e970fe018e130b90,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0979.JPG
visa_683c712c47216453,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0395.JPG
visa_24c45f6fca0b4987,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0827.JPG
visa_3c62638aa2880442,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0638.JPG
visa_fcc8540583821648,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0145.JPG
visa_daafecd28899e6c5,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0718.JPG
visa_5cc685c9f79ee545,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0499.JPG
visa_409353e7cb115652,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0251.JPG
visa_d8edd2b832b97f5d,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0407.JPG
visa_1ee0499da4a336f0,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0770.JPG
visa_7ff788fed5e2d3b2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0612.JPG
visa_3e575a7b70e81cd5,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0268.JPG
visa_ddbb928fbbeab85c,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0253.JPG
visa_9192eee157a9ec1c,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0006.JPG
visa_4ba399ce37ee775a,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0494.JPG
visa_40f29acb074414c0,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0824.JPG
visa_a0a86b87fd424937,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0543.JPG
visa_270d090944e6ed0f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0262.JPG
visa_694b2a7234f6a3be,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0384.JPG
visa_9c80ddc83278c6c3,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0383.JPG
visa_b6292df2f55788c0,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0562.JPG
visa_94d13e29a650e159,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0709.JPG
visa_7219552cd214c8cc,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0588.JPG
visa_3b2e317e847d5638,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0188.JPG
visa_151e1754816ebbfc,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0861.JPG
visa_177e644a415ad7fa,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0682.JPG
visa_1671a9a8f5220444,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0066.JPG
visa_980f07942214877b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0672.JPG
visa_20fded82ebe0e800,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0896.JPG
visa_45520134a9716321,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0678.JPG
visa_7f328405806594bd,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0948.JPG
visa_007885d433c5aa2f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0329.JPG
visa_d075e9ec8e752f02,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0436.JPG
visa_f9996d8b9a0b496a,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0157.JPG
visa_688e5f919b6ba5ed,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0010.JPG
visa_eca9b0798d965e48,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0445.JPG
visa_e8d36e0ba4714506,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0752.JPG
visa_e9bdc90b5cafe05a,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0137.JPG
visa_4defa0c5f03fa12b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0038.JPG
visa_8cfc132b98e97ba2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0292.JPG
visa_9b6c745ff34b0dba,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0713.JPG
visa_6a65f192865836f3,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0912.JPG
visa_1cb88e4dea4b5372,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0442.JPG
visa_34187b799b57fbd8,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0386.JPG
visa_0fccf4fa345c94c6,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0919.JPG
visa_547224bb982b1d8f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0940.JPG
visa_2e8ff621573748f7,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0924.JPG
visa_ca8c72327a2e0d01,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0279.JPG
visa_cdabcea0afb95f1e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0825.JPG
visa_e11b1060e877364d,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0326.JPG
visa_b7c31b03a2af2768,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0523.JPG
visa_b9907833269d7362,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0738.JPG
visa_4b7eb9565bcf0fe0,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0547.JPG
visa_309d483d6f23702e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0571.JPG
visa_ae49fef68876ca82,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0036.JPG
visa_35e1305433e26d63,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0298.JPG
visa_f5248bff8ab126a6,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0020.JPG
visa_68eaa973a470b854,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0176.JPG
visa_46c558196f65c892,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0728.JPG
visa_fd0bdc5d5868e20b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0111.JPG
visa_67e2bab379b54644,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0217.JPG
visa_4b7b12ce64a07a7f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0119.JPG
visa_4a3f82480c26a714,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0439.JPG
visa_3138ad0fad73aea9,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0109.JPG
visa_bf5250c5738af1fb,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0933.JPG
visa_78ab4f8c9d035eba,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0421.JPG
visa_f07a6f6e4de1d404,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0177.JPG
visa_f938c7583303b9af,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0667.JPG
visa_aa3a994bd2276835,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0794.JPG
visa_5f5d459506b37c29,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0537.JPG
visa_fb5a89351d31a929,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0963.JPG
visa_4733bcaf9c690d53,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0449.JPG
visa_c6056ac0a2068bdd,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0762.JPG
visa_2edbbfe225c3d98f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0936.JPG
visa_4fb23722cdc27bad,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0808.JPG
visa_95d48617dd887299,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0966.JPG
visa_310815be3791719b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0540.JPG
visa_4b0f34c6bae8827f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0729.JPG
visa_fbe3a8c733d6cc23,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0509.JPG
visa_a3a7524350bc2b1d,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0839.JPG
visa_817dd6150bbe8439,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0842.JPG
visa_d8faad0d6f0d5d11,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0867.JPG
visa_26973cc43d004781,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0561.JPG
visa_3ef22c0bc5656527,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0988.JPG
visa_67f84e09bde51d78,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0418.JPG
visa_12b27f10b0089ebc,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0930.JPG
visa_f20f59ced1fd5f0b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0116.JPG
visa_34603a742eaa00c2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0336.JPG
visa_7a28f358ce40641e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0372.JPG
visa_cbd0699e4fc3903c,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0456.JPG
visa_6d52295d31f7749d,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0915.JPG
visa_c15d71333bb514f5,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0472.JPG
visa_66541a1a53bd7b53,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0242.JPG
visa_35e52429be47f6fe,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0466.JPG
visa_bd88f5dbd3f7193b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0895.JPG
visa_cbfbe03ed85a9ca3,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0452.JPG
visa_92cada4b2523bc90,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0023.JPG
visa_44a4e04891d833bb,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0365.JPG
visa_ace6190b59236a3e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0579.JPG
visa_68696173728f0332,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0513.JPG
visa_fd01da381996bcd6,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0799.JPG
visa_ad948e4b7e7f6236,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0587.JPG
visa_4494aeceb2ab35d1,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0156.JPG
visa_a656c5dbf17a1caf,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0927.JPG
visa_86c3bc7a6e3b7fb2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0870.JPG
visa_79561b1ca2940ae8,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0387.JPG
visa_a7324a1690dffa07,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0307.JPG
visa_d87eca25472b62d6,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0197.JPG
visa_4de51b4bed7c66f9,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0503.JPG
visa_af762db9fae6835e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0195.JPG
visa_d39a779273787b82,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0590.JPG
visa_02cc9388fbef56c2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0218.JPG
visa_b88d12062990b45f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0359.JPG
visa_ad96b21c02b000de,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0285.JPG
visa_bdeff8079669dd33,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0943.JPG
visa_e4c949d327005aa2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0403.JPG
visa_6c2e9abb46f83a3d,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0925.JPG
visa_3f090e8292fdd780,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0722.JPG
visa_fd8879fa876177c8,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0568.JPG
visa_1ed70bf26378592e,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0390.JPG
visa_6fc6288e19aa2de2,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0627.JPG
visa_a38efe5822b3796a,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0511.JPG
visa_5a4850f4c742e60b,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0008.JPG
visa_d9f74c459cdea0e6,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0834.JPG
visa_4c05b755ec4cc0a5,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0720.JPG
visa_11efa1d8d73866f9,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0049.JPG
visa_652879a9751c1d18,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0558.JPG
visa_f19b5b39ad29c37f,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0034.JPG
visa_1aba69952a374b04,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0120.JPG
visa_d86d4b6646291b92,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0095.JPG
visa_ca28709d530ada43,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0353.JPG
visa_65dc5482e2ab0e04,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0726.JPG
visa_7d2e7cd1f1935c82,visa,macaroni2,train,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0468.JPG
